sr_max_distance_atr,sr_sl_atr_mult,major_only,btc_rsi_floor,mt_not_downtrend,relative_volume,rsi_cap,min_token_rsi,min_confluence,min_touches,tp_cascade,min_rr,max_hold_days,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
2.0,1.0,True,0.0,True,True,0.0,0.0,0.0,0,False,2.0,7,0,249,153,61.45,36.6,6.478,-5.827,-1.324,-0.813,-10.059,38,89,23
3.0,1.0,True,0.0,True,False,80.0,60.0,0.0,3,False,2.0,14,0,368,198,53.8,31.82,7.465,-5.701,-1.512,-0.813,-11.447,53,123,17
3.0,1.0,True,0.0,True,False,80.0,60.0,50.0,3,False,2.0,14,0,368,198,53.8,31.82,7.465,-5.701,-1.512,-0.813,-11.447,53,123,17
3.0,1.0,True,50.0,False,False,80.0,60.0,0.0,3,True,2.0,7,764,428,230,53.74,32.61,7.268,-5.762,-1.513,-0.813,-12.331,21,135,69
3.0,1.0,True,50.0,False,False,80.0,60.0,50.0,3,True,2.0,7,764,428,230,53.74,32.61,7.268,-5.762,-1.513,-0.813,-12.331,21,135,69
3.0,1.0,False,0.0,True,False,80.0,0.0,0.0,3,True,2.0,14,1649,572,315,55.07,26.35,11.737,-6.206,-1.478,-0.814,-14.45,52,215,41
3.0,1.0,False,0.0,True,False,80.0,0.0,50.0,3,True,2.0,14,1649,572,315,55.07,26.35,11.737,-6.206,-1.478,-0.814,-14.45,52,215,41
2.0,1.0,False,0.0,True,False,80.0,0.0,0.0,3,False,2.0,14,0,588,352,59.86,35.8,7.433,-6.262,-1.359,-0.814,-15.269,110,215,22
2.0,1.0,False,0.0,True,False,80.0,0.0,50.0,3,False,2.0,14,0,588,352,59.86,35.8,7.433,-6.262,-1.359,-0.814,-15.269,110,215,22
3.0,1.0,False,50.0,False,True,0.0,60.0,0.0,0,False,2.0,14,0,179,101,56.42,35.64,6.968,-6.103,-1.444,-0.815,-8.189,34,62,2
2.0,1.0,False,0.0,False,True,80.0,60.0,0.0,0,False,2.0,14,0,176,104,59.09,33.65,7.677,-5.976,-1.381,-0.816,-8.323,31,63,7
3.0,0.5,True,50.0,False,True,80.0,60.0,0.0,0,False,2.0,14,0,151,75,49.67,14.67,6.776,-3.095,-1.648,-0.818,-7.087,9,64,1
2.0,1.0,False,50.0,True,True,0.0,60.0,0.0,3,True,2.0,7,96,124,64,51.61,29.69,7.937,-5.607,-1.586,-0.819,-6.549,9,41,11
2.0,1.0,False,50.0,True,True,0.0,60.0,50.0,3,True,2.0,7,96,124,64,51.61,29.69,7.937,-5.607,-1.586,-0.819,-6.549,9,41,11
3.0,1.0,False,50.0,False,False,80.0,60.0,0.0,3,True,2.0,7,677,446,249,55.83,32.93,7.41,-5.827,-1.467,-0.819,-12.928,25,147,71
3.0,1.0,False,50.0,False,False,80.0,60.0,50.0,3,True,2.0,7,677,446,249,55.83,32.93,7.41,-5.827,-1.467,-0.819,-12.928,25,147,71
2.0,0.5,True,50.0,False,True,80.0,60.0,0.0,0,True,2.0,14,5,148,80,54.05,15.0,7.234,-3.061,-1.517,-0.82,-7.334,9,68,1
2.0,1.0,True,50.0,True,False,0.0,0.0,0.0,3,True,2.0,14,1266,443,245,55.3,25.71,11.702,-6.049,-1.484,-0.821,-12.85,39,172,28
2.0,1.0,True,50.0,True,False,0.0,0.0,50.0,3,True,2.0,14,1266,443,245,55.3,25.71,11.702,-6.049,-1.484,-0.821,-12.85,39,172,28
2.0,1.0,True,50.0,False,True,80.0,60.0,0.0,3,True,2.0,7,100,108,56,51.85,28.57,7.418,-5.188,-1.586,-0.822,-6.155,6,34,13
2.0,1.0,True,50.0,False,True,80.0,60.0,50.0,3,True,2.0,7,100,108,56,51.85,28.57,7.418,-5.188,-1.586,-0.822,-6.155,6,34,13
2.0,0.5,False,50.0,False,True,80.0,0.0,0.0,0,True,2.0,7,5,226,129,57.08,18.6,7.202,-3.416,-1.441,-0.822,-9.34,17,105,6
2.0,0.5,False,50.0,False,True,80.0,0.0,0.0,3,True,2.0,14,1,170,99,58.24,17.17,7.575,-3.278,-1.414,-0.823,-8.194,15,82,2
2.0,0.5,False,50.0,False,True,80.0,0.0,50.0,3,True,2.0,14,1,170,99,58.24,17.17,7.575,-3.278,-1.414,-0.823,-8.194,15,82,2
3.0,1.0,False,0.0,False,False,80.0,0.0,0.0,3,False,2.0,14,0,900,565,62.78,37.17,7.898,-6.759,-1.311,-0.823,-19.567,187,346,27
3.0,1.0,False,0.0,False,False,80.0,0.0,50.0,3,False,2.0,14,0,900,565,62.78,37.17,7.898,-6.759,-1.311,-0.823,-19.567,187,346,27
2.0,1.0,False,0.0,True,True,0.0,60.0,0.0,0,False,2.0,14,0,179,110,61.45,35.45,6.74,-5.779,-1.341,-0.824,-8.641,35,65,7
2.0,0.5,True,50.0,False,True,80.0,0.0,0.0,0,False,2.0,14,0,214,123,57.48,18.7,6.815,-3.331,-1.434,-0.824,-9.139,20,100,2
3.0,1.0,False,50.0,True,False,80.0,0.0,0.0,0,True,2.0,14,1486,507,279,55.03,25.09,13.097,-6.387,-1.498,-0.824,-13.772,47,197,29
3.0,1.0,True,50.0,False,False,80.0,0.0,0.0,0,True,2.0,7,2462,780,423,54.23,30.5,8.48,-5.908,-1.52,-0.824,-16.955,32,244,142
2.0,1.0,True,50.0,True,False,0.0,0.0,0.0,3,True,2.0,7,1266,443,245,55.3,30.2,8.049,-5.623,-1.494,-0.826,-12.93,31,147,61
2.0,1.0,True,50.0,True,False,0.0,0.0,50.0,3,True,2.0,7,1266,443,245,55.3,30.2,8.049,-5.623,-1.494,-0.826,-12.93,31,147,61
3.0,1.0,False,50.0,False,False,0.0,60.0,0.0,3,True,2.0,7,759,463,253,54.64,33.2,7.222,-5.853,-1.512,-0.826,-13.138,24,148,74
3.0,1.0,False,50.0,False,False,0.0,60.0,50.0,3,True,2.0,7,759,463,253,54.64,33.2,7.222,-5.853,-1.512,-0.826,-13.138,24,148,74
2.0,1.0,True,50.0,True,False,80.0,60.0,0.0,3,True,2.0,14,598,306,162,52.94,24.69,10.6,-5.557,-1.568,-0.83,-10.566,25,114,18
2.0,1.0,True,50.0,True,False,80.0,60.0,50.0,3,True,2.0,14,598,306,162,52.94,24.69,10.6,-5.557,-1.568,-0.83,-10.566,25,114,18
3.0,1.0,True,50.0,True,False,80.0,60.0,0.0,3,False,2.0,7,0,339,177,52.21,34.46,5.782,-5.47,-1.592,-0.831,-11.059,44,104,25
3.0,1.0,True,50.0,True,False,80.0,60.0,50.0,3,False,2.0,7,0,339,177,52.21,34.46,5.782,-5.47,-1.592,-0.831,-11.059,44,104,25
2.0,1.0,False,0.0,False,False,0.0,0.0,0.0,3,False,2.0,14,0,910,583,64.07,37.56,7.88,-6.817,-1.296,-0.831,-20.055,195,351,32
2.0,1.0,False,0.0,False,False,0.0,0.0,50.0,3,False,2.0,14,0,910,583,64.07,37.56,7.88,-6.817,-1.296,-0.831,-20.055,195,351,32
3.0,0.5,True,50.0,False,True,80.0,60.0,0.0,0,False,2.0,7,0,151,75,49.67,17.33,5.134,-3.104,-1.676,-0.832,-7.209,8,62,4
2.0,1.0,False,0.0,True,True,0.0,60.0,0.0,3,False,2.0,7,0,140,80,57.14,38.75,5.662,-5.96,-1.457,-0.832,-7.445,24,46,8
2.0,1.0,False,0.0,True,True,0.0,60.0,50.0,3,False,2.0,7,0,140,80,57.14,38.75,5.662,-5.96,-1.457,-0.832,-7.445,24,46,8
3.0,1.0,False,0.0,False,True,0.0,0.0,0.0,3,False,2.0,14,0,289,176,60.9,35.8,7.931,-6.549,-1.366,-0.832,-11.032,57,105,12
3.0,1.0,False,0.0,False,True,0.0,0.0,50.0,3,False,2.0,14,0,289,176,60.9,35.8,7.931,-6.549,-1.366,-0.832,-11.032,57,105,12
3.0,1.0,False,0.0,False,True,80.0,60.0,0.0,3,False,2.0,7,0,138,75,54.35,34.67,6.487,-5.789,-1.533,-0.833,-7.217,20,44,9
3.0,1.0,False,0.0,False,True,80.0,60.0,50.0,3,False,2.0,7,0,138,75,54.35,34.67,6.487,-5.789,-1.533,-0.833,-7.217,20,44,9
2.0,1.0,True,0.0,True,False,80.0,60.0,0.0,3,True,2.0,14,649,331,181,54.68,24.31,11.605,-5.739,-1.523,-0.833,-11.201,26,125,25
2.0,1.0,True,0.0,True,False,80.0,60.0,50.0,3,True,2.0,14,649,331,181,54.68,24.31,11.605,-5.739,-1.523,-0.833,-11.201,26,125,25
3.0,1.0,True,50.0,True,False,0.0,0.0,0.0,3,True,2.0,7,1266,456,239,52.41,29.71,7.994,-5.643,-1.592,-0.834,-12.897,27,143,63
3.0,1.0,True,50.0,True,False,0.0,0.0,50.0,3,True,2.0,7,1266,456,239,52.41,29.71,7.994,-5.643,-1.592,-0.834,-12.897,27,143,63
2.0,1.0,True,50.0,True,False,0.0,0.0,0.0,0,True,2.0,7,1779,493,271,54.97,28.04,8.98,-5.61,-1.519,-0.835,-13.742,31,163,69
2.0,1.0,True,0.0,False,False,0.0,0.0,0.0,0,True,2.0,14,4676,1043,590,56.57,27.8,12.58,-6.887,-1.476,-0.835,-20.283,85,404,92
2.0,0.5,True,0.0,True,True,80.0,60.0,0.0,0,True,2.0,14,4,154,88,57.14,14.77,7.701,-3.051,-1.463,-0.836,-7.842,9,75,2
3.0,0.5,False,50.0,False,True,80.0,0.0,0.0,3,True,2.0,14,1,171,98,57.31,16.33,7.848,-3.278,-1.461,-0.837,-8.29,14,82,2
3.0,0.5,False,50.0,False,True,80.0,0.0,50.0,3,True,2.0,14,1,171,98,57.31,16.33,7.848,-3.278,-1.461,-0.837,-8.29,14,82,2
2.0,1.0,False,50.0,False,True,80.0,60.0,0.0,0,False,2.0,7,0,154,85,55.19,37.65,5.693,-5.876,-1.521,-0.839,-7.738,24,49,9
3.0,1.0,False,0.0,True,True,80.0,60.0,0.0,0,False,2.0,7,0,160,94,58.75,39.36,5.303,-5.798,-1.429,-0.839,-8.138,22,54,15
3.0,1.0,True,0.0,True,True,0.0,60.0,0.0,3,True,2.0,14,126,139,67,48.2,22.39,12.054,-5.723,-1.743,-0.84,-6.875,10,47,7
3.0,1.0,True,0.0,True,True,0.0,60.0,50.0,3,True,2.0,14,126,139,67,48.2,22.39,12.054,-5.723,-1.743,-0.84,-6.875,10,47,7
2.0,1.0,True,0.0,False,False,80.0,0.0,0.0,3,True,2.0,7,3004,826,498,60.29,31.93,8.529,-6.047,-1.393,-0.84,-18.744,43,295,154
2.0,1.0,True,0.0,False,False,80.0,0.0,50.0,3,True,2.0,7,3004,826,498,60.29,31.93,8.529,-6.047,-1.393,-0.84,-18.744,43,295,154
3.0,1.0,True,0.0,False,False,0.0,0.0,0.0,3,True,2.0,7,3141,864,483,55.9,32.51,8.196,-6.178,-1.506,-0.842,-18.502,38,287,153
3.0,1.0,True,0.0,False,False,0.0,0.0,50.0,3,True,2.0,7,3141,864,483,55.9,32.51,8.196,-6.178,-1.506,-0.842,-18.502,38,287,153
2.0,1.0,False,50.0,True,True,0.0,60.0,0.0,3,False,2.0,14,0,126,70,55.56,34.29,6.805,-5.86,-1.518,-0.843,-7.055,23,44,1
2.0,1.0,False,50.0,True,True,0.0,60.0,50.0,3,False,2.0,14,0,126,70,55.56,34.29,6.805,-5.86,-1.518,-0.843,-7.055,23,44,1
3.0,1.0,False,0.0,True,True,0.0,60.0,0.0,3,False,2.0,7,0,142,78,54.93,37.18,5.943,-5.96,-1.534,-0.843,-7.444,22,46,8
3.0,1.0,False,0.0,True,True,0.0,60.0,50.0,3,False,2.0,7,0,142,78,54.93,37.18,5.943,-5.96,-1.534,-0.843,-7.444,22,46,8
3.0,0.5,True,50.0,True,True,80.0,0.0,0.0,0,True,2.0,14,8,172,87,50.58,11.49,8.831,-3.03,-1.667,-0.843,-7.865,8,77,1
2.0,0.5,False,50.0,False,True,80.0,0.0,0.0,0,True,2.0,14,5,226,129,57.08,16.28,8.432,-3.403,-1.476,-0.843,-9.572,17,108,3
3.0,1.0,True,50.0,False,True,80.0,60.0,0.0,0,True,2.0,7,126,141,65,46.1,27.69,7.208,-5.301,-1.837,-0.847,-6.827,6,41,14
3.0,1.0,True,0.0,False,True,0.0,60.0,0.0,0,False,2.0,14,0,192,105,54.69,32.38,8.045,-6.142,-1.548,-0.847,-8.675,28,67,7
3.0,1.0,True,0.0,False,True,0.0,0.0,0.0,3,False,2.0,7,0,292,170,58.22,36.47,7.108,-6.371,-1.455,-0.847,-11.048,43,97,28
3.0,1.0,True,0.0,False,True,0.0,0.0,50.0,3,False,2.0,7,0,292,170,58.22,36.47,7.108,-6.371,-1.455,-0.847,-11.048,43,97,28
3.0,0.5,True,50.0,False,True,80.0,0.0,0.0,3,True,2.0,7,4,172,95,55.23,15.79,7.834,-3.291,-1.535,-0.848,-8.262,11,80,4
3.0,0.5,True,50.0,False,True,80.0,0.0,50.0,3,True,2.0,7,4,172,95,55.23,15.79,7.834,-3.291,-1.535,-0.848,-8.262,11,80,4
3.0,1.0,True,50.0,False,False,0.0,0.0,0.0,0,False,2.0,14,0,827,461,55.74,37.09,7.562,-6.879,-1.523,-0.849,-18.223,150,281,23
3.0,1.0,True,0.0,False,True,80.0,0.0,0.0,0,True,2.0,14,399,347,192,55.33,26.04,12.836,-6.597,-1.536,-0.85,-11.777,22,133,34
2.0,1.0,True,0.0,True,False,80.0,0.0,0.0,3,False,2.0,7,0,574,330,57.49,35.15,6.558,-5.836,-1.479,-0.85,-15.45,79,187,59
2.0,1.0,True,0.0,True,False,80.0,0.0,50.0,3,False,2.0,7,0,574,330,57.49,35.15,6.558,-5.836,-1.479,-0.85,-15.45,79,187,59
3.0,1.0,True,0.0,True,True,0.0,0.0,0.0,0,True,2.0,7,346,242,125,51.65,31.2,7.087,-5.608,-1.647,-0.851,-9.511,12,76,34
3.0,1.0,True,50.0,True,False,0.0,0.0,0.0,3,True,2.0,14,1266,456,239,52.41,24.69,11.93,-6.07,-1.626,-0.852,-13.177,36,169,28
3.0,1.0,True,50.0,True,False,0.0,0.0,50.0,3,True,2.0,14,1266,456,239,52.41,24.69,11.93,-6.07,-1.626,-0.852,-13.177,36,169,28
3.0,0.5,False,50.0,False,True,80.0,0.0,0.0,0,True,2.0,7,5,231,126,54.55,17.46,7.096,-3.396,-1.564,-0.853,-9.578,15,104,6
3.0,1.0,True,50.0,False,False,80.0,60.0,0.0,3,True,2.0,14,764,428,230,53.74,26.96,11.044,-6.255,-1.592,-0.855,-12.974,33,161,29
3.0,1.0,True,50.0,False,False,80.0,60.0,50.0,3,True,2.0,14,764,428,230,53.74,26.96,11.044,-6.255,-1.592,-0.855,-12.974,33,161,29
2.0,1.0,False,50.0,False,False,80.0,60.0,0.0,3,True,2.0,14,677,438,256,58.45,26.95,11.466,-6.234,-1.463,-0.855,-13.682,46,179,24
2.0,1.0,False,50.0,False,False,80.0,60.0,50.0,3,True,2.0,14,677,438,256,58.45,26.95,11.466,-6.234,-1.463,-0.855,-13.682,46,179,24
3.0,0.5,True,50.0,True,True,80.0,0.0,0.0,0,True,2.0,7,8,172,87,50.58,13.79,6.71,-3.036,-1.691,-0.856,-7.98,7,75,4
3.0,1.0,True,50.0,True,False,80.0,0.0,0.0,0,True,2.0,7,1582,485,256,52.78,28.12,8.522,-5.592,-1.622,-0.856,-13.699,27,150,73
2.0,1.0,True,0.0,False,True,0.0,60.0,0.0,3,False,2.0,14,0,147,85,57.82,34.12,7.533,-6.159,-1.487,-0.86,-7.929,25,52,6
2.0,1.0,True,0.0,False,True,0.0,60.0,50.0,3,False,2.0,14,0,147,85,57.82,34.12,7.533,-6.159,-1.487,-0.86,-7.929,25,52,6
2.0,1.0,False,50.0,True,False,80.0,0.0,0.0,3,False,2.0,7,0,454,262,57.71,35.88,6.236,-5.814,-1.491,-0.86,-13.924,78,149,31
2.0,1.0,False,50.0,True,False,80.0,0.0,50.0,3,False,2.0,7,0,454,262,57.71,35.88,6.236,-5.814,-1.491,-0.86,-13.924,78,149,31
3.0,1.0,False,50.0,True,True,0.0,60.0,0.0,3,False,2.0,14,0,127,68,53.54,32.35,7.28,-5.86,-1.609,-0.861,-7.104,21,44,1
3.0,1.0,False,50.0,True,True,0.0,60.0,50.0,3,False,2.0,14,0,127,68,53.54,32.35,7.28,-5.86,-1.609,-0.861,-7.104,21,44,1
2.0,1.0,True,50.0,False,False,80.0,0.0,0.0,0,True,2.0,7,2462,757,427,56.41,30.68,8.413,-5.927,-1.528,-0.862,-17.81,35,246,141
2.0,1.0,True,0.0,False,False,80.0,0.0,0.0,3,False,2.0,14,0,873,541,61.97,36.41,7.888,-6.704,-1.39,-0.862,-20.042,167,332,37
2.0,1.0,True,0.0,False,False,80.0,0.0,50.0,3,False,2.0,14,0,873,541,61.97,36.41,7.888,-6.704,-1.39,-0.862,-20.042,167,332,37
2.0,1.0,True,50.0,True,False,80.0,0.0,0.0,3,False,2.0,7,0,445,256,57.53,34.38,6.54,-5.712,-1.501,-0.863,-13.813,68,145,39
2.0,1.0,True,50.0,True,False,80.0,0.0,50.0,3,False,2.0,7,0,445,256,57.53,34.38,6.54,-5.712,-1.501,-0.863,-13.813,68,145,39
2.0,1.0,False,0.0,False,False,80.0,0.0,0.0,3,False,2.0,14,0,894,573,64.09,37.52,7.747,-6.809,-1.347,-0.863,-20.67,192,347,29
2.0,1.0,False,0.0,False,False,80.0,0.0,50.0,3,False,2.0,14,0,894,573,64.09,37.52,7.747,-6.809,-1.347,-0.863,-20.67,192,347,29
3.0,1.0,True,50.0,True,True,0.0,60.0,0.0,3,False,2.0,7,0,132,64,48.48,34.38,5.807,-5.759,-1.783,-0.864,-6.916,15,39,8
3.0,1.0,True,50.0,True,True,0.0,60.0,50.0,3,False,2.0,7,0,132,64,48.48,34.38,5.807,-5.759,-1.783,-0.864,-6.916,15,39,8
2.0,0.5,True,50.0,False,True,80.0,0.0,0.0,3,True,2.0,7,4,168,97,57.74,16.49,7.544,-3.282,-1.496,-0.864,-8.507,12,81,4
2.0,0.5,True,50.0,False,True,80.0,0.0,50.0,3,True,2.0,7,4,168,97,57.74,16.49,7.544,-3.282,-1.496,-0.864,-8.507,12,81,4
3.0,1.0,True,0.0,True,False,80.0,0.0,0.0,3,False,2.0,14,0,581,319,54.91,33.23,7.821,-6.248,-1.573,-0.864,-15.429,86,200,28
3.0,1.0,True,0.0,True,False,80.0,0.0,50.0,3,False,2.0,14,0,581,319,54.91,33.23,7.821,-6.248,-1.573,-0.864,-15.429,86,200,28
2.0,1.0,True,50.0,False,False,0.0,0.0,0.0,0,True,2.0,7,2663,782,441,56.39,30.61,8.384,-5.909,-1.534,-0.865,-18.167,34,254,147
2.0,1.0,True,50.0,True,False,80.0,0.0,0.0,0,True,2.0,7,1582,475,268,56.42,28.36,8.631,-5.559,-1.535,-0.866,-14.18,31,158,71
2.0,1.0,True,0.0,False,False,80.0,0.0,0.0,0,True,2.0,14,4468,1028,585,56.91,27.18,12.777,-6.859,-1.522,-0.866,-20.95,82,401,94
2.0,1.0,False,50.0,False,False,0.0,0.0,0.0,0,False,2.0,14,0,865,516,59.65,37.4,7.751,-6.963,-1.46,-0.871,-19.78,177,314,18
3.0,0.5,False,50.0,False,True,80.0,0.0,0.0,0,True,2.0,14,5,231,126,54.55,15.08,8.439,-3.383,-1.601,-0.873,-9.801,15,107,3
2.0,1.0,False,0.0,True,False,80.0,0.0,0.0,3,True,2.0,14,1649,569,324,56.94,26.23,11.502,-6.168,-1.533,-0.873,-15.708,53,220,44
2.0,1.0,False,0.0,True,False,80.0,0.0,50.0,3,True,2.0,14,1649,569,324,56.94,26.23,11.502,-6.168,-1.533,-0.873,-15.708,53,220,44
2.0,1.0,True,0.0,False,True,0.0,60.0,0.0,0,True,2.0,14,217,178,99,55.62,26.26,9.95,-5.676,-1.572,-0.874,-8.698,14,65,16
3.0,1.0,False,50.0,True,False,0.0,0.0,0.0,0,True,2.0,14,1646,526,281,53.42,25.27,12.313,-6.357,-1.639,-0.876,-14.682,46,197,31
3.0,1.0,False,50.0,True,True,0.0,60.0,0.0,3,True,2.0,14,96,126,64,50.79,23.44,10.947,-5.605,-1.726,-0.877,-7.013,11,45,5
3.0,1.0,False,50.0,True,True,0.0,60.0,50.0,3,True,2.0,14,96,126,64,50.79,23.44,10.947,-5.605,-1.726,-0.877,-7.013,11,45,5
2.0,1.0,False,50.0,True,False,0.0,0.0,0.0,0,True,2.0,14,1646,521,287,55.09,24.74,12.81,-6.328,-1.593,-0.878,-14.87,48,204,28
3.0,1.0,False,50.0,False,False,0.0,0.0,0.0,3,False,2.0,14,0,697,424,60.83,37.03,7.549,-6.731,-1.443,-0.878,-18.08,147,263,10
3.0,1.0,False,50.0,False,False,0.0,0.0,50.0,3,False,2.0,14,0,697,424,60.83,37.03,7.549,-6.731,-1.443,-0.878,-18.08,147,263,10
3.0,1.0,True,50.0,False,False,0.0,0.0,0.0,0,True,2.0,7,2663,800,428,53.5,29.91,8.352,-5.904,-1.64,-0.878,-18.156,29,249,144
2.0,1.0,True,50.0,False,False,80.0,60.0,0.0,3,True,2.0,14,764,416,236,56.73,27.12,10.989,-6.215,-1.55,-0.879,-13.505,36,165,29
2.0,1.0,True,50.0,False,False,80.0,60.0,50.0,3,True,2.0,14,764,416,236,56.73,27.12,10.989,-6.215,-1.55,-0.879,-13.505,36,165,29
3.0,1.0,True,50.0,True,True,0.0,60.0,0.0,3,True,2.0,14,118,126,58,46.03,22.41,10.867,-5.607,-1.915,-0.881,-6.712,9,42,4
3.0,1.0,True,50.0,True,True,0.0,60.0,50.0,3,True,2.0,14,118,126,58,46.03,22.41,10.867,-5.607,-1.915,-0.881,-6.712,9,42,4
3.0,1.0,False,50.0,False,False,0.0,0.0,0.0,0,False,2.0,14,0,885,497,56.16,35.21,8.331,-6.952,-1.57,-0.882,-19.659,156,313,21
2.0,1.0,True,50.0,False,False,0.0,0.0,0.0,3,False,2.0,14,0,673,414,61.52,36.71,7.65,-6.706,-1.436,-0.883,-17.969,136,258,16
2.0,1.0,True,50.0,False,False,0.0,0.0,50.0,3,False,2.0,14,0,673,414,61.52,36.71,7.65,-6.706,-1.436,-0.883,-17.969,136,258,16
2.0,1.0,False,0.0,False,True,0.0,0.0,0.0,3,False,2.0,14,0,286,178,62.24,35.39,7.893,-6.526,-1.423,-0.885,-11.812,57,107,12
2.0,1.0,False,0.0,False,True,0.0,0.0,50.0,3,False,2.0,14,0,286,178,62.24,35.39,7.893,-6.526,-1.423,-0.885,-11.812,57,107,12
3.0,0.5,True,50.0,False,True,80.0,0.0,0.0,0,True,2.0,7,9,219,118,53.88,16.1,7.323,-3.365,-1.644,-0.886,-9.621,11,99,7
2.0,0.5,True,50.0,False,True,80.0,60.0,0.0,0,False,2.0,7,0,149,81,54.36,18.52,4.731,-3.078,-1.632,-0.887,-7.985,9,66,5
3.0,1.0,True,0.0,False,False,80.0,0.0,0.0,3,True,2.0,7,3004,846,484,57.21,31.61,8.305,-6.105,-1.55,-0.887,-19.508,38,289,151
3.0,1.0,True,0.0,False,False,80.0,0.0,50.0,3,True,2.0,7,3004,846,484,57.21,31.61,8.305,-6.105,-1.55,-0.887,-19.508,38,289,151
2.0,1.0,False,50.0,True,False,80.0,0.0,0.0,0,True,2.0,14,1486,502,288,57.37,24.65,13.029,-6.32,-1.55,-0.889,-15.087,49,205,28
3.0,1.0,False,0.0,True,True,0.0,60.0,0.0,0,False,2.0,14,0,179,108,60.34,34.26,6.78,-5.779,-1.477,-0.891,-9.258,33,65,7
2.0,0.5,True,50.0,True,True,80.0,0.0,0.0,0,True,2.0,14,8,167,90,53.89,12.22,8.32,-3.043,-1.654,-0.892,-8.458,9,79,1
3.0,1.0,False,50.0,False,False,80.0,60.0,0.0,3,True,2.0,14,677,446,249,55.83,25.7,11.786,-6.228,-1.598,-0.892,-14.08,43,177,21
3.0,1.0,False,50.0,False,False,80.0,60.0,50.0,3,True,2.0,14,677,446,249,55.83,25.7,11.786,-6.228,-1.598,-0.892,-14.08,43,177,21
2.0,1.0,False,50.0,False,False,0.0,0.0,0.0,3,False,2.0,14,0,688,431,62.65,37.35,7.454,-6.725,-1.428,-0.895,-18.573,151,266,10
2.0,1.0,False,50.0,False,False,0.0,0.0,50.0,3,False,2.0,14,0,688,431,62.65,37.35,7.454,-6.725,-1.428,-0.895,-18.573,151,266,10
3.0,1.0,True,0.0,True,True,0.0,60.0,0.0,3,True,2.0,7,126,139,67,48.2,29.85,7.15,-5.692,-1.859,-0.896,-7.333,8,42,14
3.0,1.0,True,0.0,True,True,0.0,60.0,50.0,3,True,2.0,7,126,139,67,48.2,29.85,7.15,-5.692,-1.859,-0.896,-7.333,8,42,14
2.0,1.0,True,0.0,False,True,80.0,0.0,0.0,0,True,2.0,14,399,338,203,60.06,26.11,12.966,-6.602,-1.493,-0.897,-12.779,23,141,36
2.0,1.0,True,50.0,False,False,80.0,0.0,0.0,0,False,2.0,14,0,786,463,58.91,37.37,7.48,-6.893,-1.522,-0.897,-19.296,152,278,26
3.0,1.0,False,50.0,True,True,0.0,0.0,0.0,3,False,2.0,7,0,158,84,53.16,32.14,6.979,-5.799,-1.692,-0.899,-8.243,23,54,5
3.0,1.0,False,50.0,True,True,0.0,0.0,50.0,3,False,2.0,7,0,158,84,53.16,32.14,6.979,-5.799,-1.692,-0.899,-8.243,23,54,5
2.0,0.5,True,50.0,False,True,80.0,60.0,0.0,0,False,2.0,14,0,149,81,54.36,14.81,6.479,-3.07,-1.655,-0.9,-8.099,10,69,1
2.0,1.0,True,50.0,False,True,80.0,60.0,0.0,0,True,2.0,7,126,138,70,50.72,30.0,6.47,-5.309,-1.775,-0.901,-7.534,6,43,17
3.0,1.0,True,0.0,True,True,0.0,0.0,0.0,0,False,2.0,14,0,255,144,56.47,31.25,8.312,-6.103,-1.598,-0.903,-10.831,38,95,8
2.0,0.5,True,50.0,True,True,80.0,0.0,0.0,0,True,2.0,7,8,167,90,53.89,14.44,6.44,-3.049,-1.678,-0.904,-8.579,8,77,4
2.0,0.5,True,50.0,False,True,80.0,0.0,0.0,0,True,2.0,7,9,213,123,57.75,17.07,7.208,-3.374,-1.567,-0.905,-10.037,13,102,7
2.0,1.0,True,0.0,False,True,0.0,0.0,0.0,3,False,2.0,7,0,279,172,61.65,36.05,7.158,-6.329,-1.468,-0.905,-11.865,43,99,28
2.0,1.0,True,0.0,False,True,0.0,0.0,50.0,3,False,2.0,7,0,279,172,61.65,36.05,7.158,-6.329,-1.468,-0.905,-11.865,43,99,28
3.0,1.0,True,50.0,True,False,80.0,0.0,0.0,3,False,2.0,7,0,452,247,54.65,34.01,6.223,-5.727,-1.663,-0.909,-14.281,62,140,41
3.0,1.0,True,50.0,True,False,80.0,0.0,50.0,3,False,2.0,7,0,452,247,54.65,34.01,6.223,-5.727,-1.663,-0.909,-14.281,62,140,41
2.0,1.0,False,50.0,False,False,0.0,0.0,0.0,0,True,2.0,7,2644,836,477,57.06,29.56,8.937,-6.011,-1.593,-0.909,-19.847,39,277,156
3.0,0.5,True,50.0,False,True,80.0,0.0,0.0,3,True,2.0,14,4,172,95,55.23,14.74,7.845,-3.29,-1.649,-0.911,-8.876,11,81,3
3.0,0.5,True,50.0,False,True,80.0,0.0,50.0,3,True,2.0,14,4,172,95,55.23,14.74,7.845,-3.29,-1.649,-0.911,-8.876,11,81,3
2.0,1.0,False,50.0,True,True,0.0,0.0,0.0,3,False,2.0,7,0,157,85,54.14,32.94,6.689,-5.799,-1.685,-0.912,-8.41,24,54,5
